artist,gender
Theo_Kogan,female
John_Kirkbride,male
Shady_Nate,male
Dizzy_Wright,male
Ginger_Pooley,female
Chuck_Panozzo,male
Eryn_Shewell,female
Ian_Blurton,male
Cesar_Rosas,male
Mark_Battles,male
Pete_Roe,male
Tony_Hatch,male
Andy_Powell,male
Eric_Wagner,male
Teki_Latex,male
Matt_Minglewood,male
Colin_Moulding,male
John_Koerner,male
Sylvan_LaCue,male
Chubby_Checker,male
Johnny_Carter,male
Chingy,male
Jon_Bryant,male
Gary_Jules,male
Baby_Lloyd_Stallworth,male
Brian_Joo,male
Ann_Curless,female
Eddie_Mooney,male
"Robert_""Kool""_Bell",male
Eligh,male
Eva_Eastwood,female
R._Harlan_Smith,male
Paul_McDonald,male
The_Mr._Move,male
Dave_Dee,male
Gloria_Belle,female
Chris_Rainbow,male
Al_Tuck,male
Terry_McDermott,male
Mundo_Earwood,male
Jim_McGorman,male
Adam_Cappa,male
Chris_Beard,male
Axel_Algmark,male
Warren_H_Williams,male
Amina_Annabi,female
Reverend_Gary_Davis,male
Lil_Rounds,female
Ninja,female
Emily_Warren,female
Aidan_James,male
Tony_Harn,male
Alesha_Dixon,female
Charlotte_Hatherley,female
Loreen,female
James_Calvin_Wilsey,male
Brenda_Wootton,female
Big_Time_Sarah,female
Mac_Miller,male
Joshua_Kadison,male
Marshall_Lawrence,male
Jackson_Guthy,male
John_Parr,male
Reno_Perez,male
Mike_Watt,male
Abigail_Washburn,female
Darren_McGinnis,male
Joseph_Pepper,male
Rudy_Grant,male
Jimmy_Burns,male
Mirah,female
Mark_Kozelek,male
Shun_Ng,male
Sampha,male
Jim_Nesbitt,male
Warren_Smith,male
Dan_Sultan,male
Pierre_Kwenders,male
Elvis_Costello,male
Stefanie_Ridel,female
Bernard_Sumner,male
Freddie_Mercury,male
Dan_Crary,male
Bob_Gaddy,male
Mel_Carter,male
Guy_Lacey,male
Stephen_Yerkey,male
Hanna_Lindblad,female
Michael_Jackson,male
Lolly,female
Mike_Daly,male
Jimmy_Earl,male
Philippe_Russo,male
Jaybird_Coleman,male
East_Bay_Ray,male
Count_Bass_D,male
Del_the_Funky_Homosapien,male
David_Ruffin,male
Hugh_Hopper,male
Sara_Storer,female
Kristian_Leontiou,male
John_Lydon,male
Dave_Peacock,male
Natasha_Shneider,female
Larry_Boone,male
Sara_Bareilles,female
Colette_Carr,female
Dawin,male
Cássia_Eller,female
Ian_Gillan,male
Lisa_Hall,female
Jena_Irene_Asciutto,female
Twista,male
Penny_DeHaven,female
Amanda_Ayala,female
Kellie_Coffey,female
Matt_Walden,male
Emily_Rodgers,female
ILoveMemphis,male
Katie_Stevens,female
Gordon_Cree,male
Michael_Pickett,male
Lori_Yates,female
LaKiesha_Berri,female
Mark_Ritsema,male
Lester_Williams,male
Reba_McEntire,female
Jacqueline_Taïeb,female
Nikolas_Metaxas,male
Andy_Dunlop,male
Brett_Scallions,male
Wesley_Tuttle,male
Harry_Womack,male
Johnny_Nicol,male
Tim_Hicks,male
Stomp_Gordon,male
Rick_Franklin,male
Gary_Numan,male
YC_the_Cynic,male
Jesse_McCartney,male
Valerie_June,female
Bobby_Scott,male
Karl_Hyde,male
Hiram_Bullock,male
Clifford_T._Ward,male
Chris_Reifert,male
Adam_Wexler,male
Professor_Griff,male
"Calvin_""Joonie""_Gary",male
John_Rowles,male
David_Grissom,male
Unknown_Hinson,male
Kristina_Olsen,female
Jim_Hughart,male
Michael_Stipe,male
Gene_Vincent,male
Matt_Taylor,male
Seth_MacFarlane,male
Vanessa_Bley,female
Richie_Rich,male
Vicky_Fallon,female
Jeremih,male
Samantha_Bumgarner,female
Joe_Cinderella,male
Tex_Ritter,male
Grant_Estes,male
Roy_Harper,male
Seth_Malvin,male
Medicine_Voice,female
Alison_Limerick,female
Jamie_Tinkler,male
Annette_Peacock,female
Edmundo_Ros,male
Malaika,female
Sofia_Karlberg,female
Liza_Quin,female
Joe_Crookston,male
Chris_Pérez,male
Melanie_Amaro,female
Little_Joe_Cook,male
Chris_Wallace,male
Holly_Knight,female
Ashley_Tesoro,female
Keedy,female
Bernie_Tormé,male
Jackie_Venson,female
Bobby_Austin,male
James_Cherry,male
Bardu_Ali,male
Eric_Bellinger,male
Vivien_Goldman,female
Algis_Kizys,male
Max_Johnston,male
YFN_Lucci,male
Lizzy_Pattinson,female
Lynne_Randell,female
Andrew_Johnston,male
Mary_Osborne,female
Imogen_Heap,female
Lucinda_Williams,female
Jay_Perez,male
Danny_Kalb,male
Bobby_Rogers,male
Allen_Lanier,male
MC_Eiht,male
Johnny_Warman,male
George_Canyon,male
John_Squire,male
MNDR,female
Iron_&_Wine,male
Project_Pat,male
Johan_Forsman,male
Beverley_Knight,female
Caralee_McElroy,female
B.G.,male
Ismael_Quintana,male
Ruby_Winters,female
Kurt_Vile,male
Sami_Lopakka,male
Harpo,male
Lovebug_Starski,male
Dr._John,male
Michael_Corcoran,male
Dalton_Rapattoni,male
Kay_Hanley,female
Vanessa_Briscoe_Hay,female
Kacy_Hill,female
Robin_Zander,male
Jesse_McReynolds,male
CJ_Fly,male
Curtis_Lee,male
Rosanne_Cash,female
T-Model_Ford,male
Bobbie_Eakes,female
Buddy_Holly,male
David_Sneddon,male
Nanci_Griffith,female
Rod_Coombes,male
Gene_Watson,male
Jim_Collins,male
Wreckless_Eric,male
Jasmine_Ann_Allen,female
Travis_Richter,male
Arrow_Benjamin,male
Vaneese_Thomas,female
Benoît_Poher,male
Inna_Modja,female
Roy_Book_Binder,male
Nathan_Wiley,male
Alissa_Moreno,female
Joan_Regan,female
Jim_Martin,male
Alasdair_MacLean,male
Andy_Hawkins,male
Holly_Williams,female
John_D._Cronise,male
Carl_Filipiak,male
Betty_Jean_Robinson,female
Joni_Harms,female
Jasmine_Ash,female
Nuala_Kennedy,female
Guy_Mutton,male
Lenny_Burns,male
Timbaland,male
Elliot_Lurie,male
Edwin_McCain,male
John_Otway,male
Xperience,male
Edan_Everly,male
Lee_Latchford-Evans,male
Richard_Laviolette,male
Sam_Rouanet,male
Daniel_MacMaster,male
Jack_Maness,male
Camille,female
Snuffy_Jenkins,male
Mary_Halvorson,female
James_Harman,male
Russian_Red,female
Kokane,male
"Johnny_""Yard_Dog""_Jones",male
RBX,male
Steady_B,male
Cody_Simpson,male
Brian_Littrell,male
Scott_McKenzie,male
Cordaro_Stewart,male
GG_Allin,male
Kristi_Martel,female
LeAnn_Rimes,female
Stefano_Rosso,male
Simon_Huw_Jones,male
Annie_Lennox,female
Brian_Bell,male
Lisa_Maxwell,female
Patricia_Barber,female
Alain_Bashung,male
La_Grande_Sophie,female
Linda_Bengtzing,female
Smiley_Bates,male
Henry_Strzelecki,male
Robert,female
Johnny_Ace,male
The_Fantastic_Johnny_C,male
Darren_Ockert,male
Gary_Farr,male
Jocelyn_Brown,female
Randy_Cornor,male
Mercy_Dee_Walton,male
Neef_Buck,male
Ben_Weaver,male
Farma_G,male
Jory_Nash,male
Margie_Evans,female
Barry_St._John,female
Dylan_LeBlanc,male
Juanjo_Domínguez,male
Allan_Reuss,male
Shea_Fisher,female
Richie_Ray,male
Felix_Hanemann,male
Kate_McGarrigle,female
Kéllé_Bryan,female
J._R._Richards,male
Amy_LaVere,female
Mark_Brydon,male
"Donald_""Duck""_Dunn",male
Bill_Schneider,male
Gordon_O'Brien,male
Duncan_Campbell,male
Dean_Dillon,male
Toquinho,male
Tim_Hardin,male
David_Campbell,male
Josiah_Leming,male
Bishop_Lamont,male
Jimmy_Helms,male
Lil_Ru,male
John_Michael_Montgomery,male
Chris_Walker,male
Terry_Hall,male
Kelly_Price,female
Ray_Shulman,male
Clay_Blaker,male
Carter_Stanley,male
Andreas_Kisser,male
Nataly_Dawn,female
Rudolf_Schenker,male
Eddie_Zack,male
Joe_Tex,male
Adam_Leonard,male
Homesick_James,male
Brian_Kelley,male
Lawrence_Rothman,male
Steve_Guyger,male
Steven_Wilson,male
Lucille_Norman,female
Bob_Childers,male
Big_Joe_Maher,male
Billy_Sherwood,male
Krizz_Kaliko,male
Torres,female
Lil_Jon,male
Izzy_Stradlin,male
Nikki_Jean,female
Julie_Dubela,female
Bobby_G,male
88-Keys,male
Christopher_Hall,male
Gregory_and_the_Hawk,female
Terry_Scott_Taylor,male
Mila_J,female
Caleb_Scofield,male
Ben_Howard,male
Vitamin_C,female
Willie_Nix,male
Pete_Stewart,male
Sara_Jorge,female
AJ_Michalka,female
Kenny_Loggins,male
Ana_Victoria,female
Jeff_Foxworthy,male
Anderson_East,male
Raul_Seixas,male
Judy_Martin,female
Rich_Mullins,male
Thomas_Mars,male
Jared_Wade,male
Erik_Turner,male
Craig_Campbell,male
Pepe_Martínez,male
Charlotte_OC,female
Laura_Rizzotto,female
Tich,female
Eli_Kassner,male
Toninho_Horta,male
Kris_Ife,male
Percee_P,male
Joyce_Sims,female
Natalie_Maines,female
Geoff_Rickly,male
Roberta_Flack,female
Kim_Mitchell,male
Sam_Cooke,male
G._E._Smith,male
Willow_Smith,female
Rod_Clements,male
El_Hefe,male
Graph_Nobel,female
Jena_Lee,female
Carolina_Miskovsky,female
Antônio_Carlos_Jobim,male
Ali_Vegas,male
Casey_Dienel,female
Caroline_Herring,female
Randy_Sparks,male
Heather_Williams,female
Danielle_LoPresti,female
C.C._DeVille,male
B._Smyth,male
Sam_Endicott,male
Roy_Harvey,male
Clémentine,female
Karl_Willetts,male
Tina_Weymouth,female
Natalie_Merchant,female
Taylor_York,male
Jordan_Rager,male
John_Mamann,male
Lizzie_Sider,female
Joyce_Irby,female
Felipe_Andreoli,male
Marie-Chantal_Toupin,female
Philippe_Lavil,male
Rodney_Sheppard,male
Emilie_Autumn,female
Phil_Alvin,male
Boyden_Carpenter,male
Joey_Fatts,male
Jimmy_Dotson,male
Patti_Smith,female
Todd_Fancey,male
PartyNextDoor,male
Dan_Black,male
Mark_Stewart,male
Elis_Paprika,female
Tobey_Black,female
Jimmy_Scott,male
Kyle_Falconer,male
Mable_John,female
Anita_Baker,female
Shauna_Jensen,female
Morley,female
Olympe,male
Tony_Terry,male
David_Balfe,male
Ryan_Tedder,male
K._T._Oslin,female
Hayley_Taylor,female
Renee_Olstead,female
Trini_Triggs,male
Blind_Joe_Hill,male
Cory_Gunz,male
Peter_Green,male
Kiely_Williams,female
Jerry_Horton,male
Emily_Bindiger,female
Anthony_Roth_Costanzo,male
Doris_Akers,female
Mindy_Gledhill,female
David_Bromberg,male
Robert_Fleischman,male
Mickaël_Miro,male
Dhani_Lennevald,male
Jobriath,male
Beverly_Bivens,female
Pascal_Obispo,male
Harlow_Wilcox,male
Juan_Martín,male
Patti_Scialfa,female
Kerry_Harvick,female
LeRoy_Bell,male
Young_Scrap,male
Éric_Lapointe,male
Jo_Harman,female
Kelvin_Kwan,male
Peter_Gabriel,male
Sandie_Jones,female
Karin_Park,female
Sammy_Hagar,male
Célena_Cherry,female
Lavelle_White,female
Miranda_Stone,female
Jermaine_Stewart,male
Greg_Keelor,male
J.C._Jones,male
Dylan_Burns,male
Norma_Winstone,female
Nina_Hagen,female
Michelle_Mae,female
Alison_Brown,female
Benny_Sims,male
Kossoy_Sisters,female
Rik_Waller,male
Taylor_Dayne,female
Alyson_Williams,female
Deborah_Bonham,female
Ella_Jenkins,female
Ben_Deily,male
Sarah_Hudson,female
Cyndi_Thomson,female
David_Lindley,male
Leah_Turner,female
Sting,male
Mike_Brant,male
Currensy,male
Rock-Olga,female
Luther_Tucker,male
"Roney_""Giah""_Giacometti",male
Stevie_Rachelle,male
John_Simoneaux,male
Alina_Smith,female
Kandle,female
Tina_Moore,female
Juice,male
Carly_Simon,female
Kent_DuChaine,male
Patrick_Mameli,male
Barbara_Harris,female
Martin_Turner,male
Lola_Blanc,female
Sam_Clark,male
Henry_Qualls,male
Steph_Honde,male
Charles_Hamilton,male
Allen_Hulsey,male
Troy_Van_Leeuwen,male
Titti_Sjöblom,female
Tim_Vesely,male
Hayley_Hutchinson,female
Josh_Turner,male
Chas_Smash,male
Drew_McAlister,male
Mark_Ledford,male
Bedrockk,male
Katie_Moore,female
The_Marvelettes,female
Jennette_McCurdy,female
Shakin'_Stevens,male
Turf_Talk,male
Adeem,male
Devon_Werkheiser,male
Taffy,female
Richard_Wright,male
Naledge,male
Martin_Simpson,male
Douglas_Lucas,male
Acey_Slade,male
Erik_Mongrain,male
BJ_the_Chicago_Kid,male
Sarah_McLachlan,female
Tim_Rice-Oxley,male
Big_Sean,male
Robert_DeLong,male
Pennjamin_Bannekar,male
Henry_McCullough,male
Samantha_Womack,female
Nicola_Hitchcock,female
Grandpa_Jones,male
Julian_Lennon,male
Marcello_Capra,male
J-Ro,male
Annette_Snell,female
Sheek_Louch,male
Carol_Hitchcock,female
Ron_Pope,male
Kenny_Mellman,male
Jacquie_Lee,female
Ebony_Alleyne,female
Kevin_Abstract,male
Eric_Bazilian,male
Skatterman,male
Cole_Vosbury,male
Jimmy_Hotz,male
Joe_Billingslea,male
Aeriel_Stiles,male
Bruce_Forman,male
Kavana,male
Michael_Stangel,male
Diego_Barber,male
Don_Preston,male
Frazey_Ford,female
Lisa_Casalino,female
Michael_Head,male
Jacob_Anderson,male
Porter_Wagoner,male
SZA,female
Orianthi,female
Col_Joye,male
Danielle_Spencer,female
Geoff_Goddard,male
Franne_Golde,female
Keb'_Mo',male
Brent_Fischer,male
Jimmy_Johnson,male
Waka_Flocka_Flame,male
Brandon_Rike,male
Terry_Evans,male
Rick_Derringer,male
Charlie_Gillingham,male
Pat_Benatar,female
Thelma_Plum,female
Delaney_Bramlett,male
John_McCutcheon,male
Nino_Ferrer,male
Kevin_Devine,male
Elsa_Lunghini,female
Ruth_Lorenzo,female
Katelyn_Tarver,female
Ed_Kowalczyk,male
Becky_Hill,female
Larry_Garner,male
U-Jean,male
Dottsy,female
Germán_Nogueira_Gómez,male
Dickey_Lee,male
Josh_Ramsay,male
Qwazaar,male
Artur_Gadowski,male
Patrik_Isaksson,male
John_Ferenzik,male
Sven-Erik_Magnusson,male
Jake_Hooker,male
Thomaz_Ransmyr,male
Howard_Roberts,male
Nadine_Shah,female
Mia_X,female
Mairéad_Ní_Mhaonaigh,female
Jimmy_Hunt,male
Magnus_Carlsson,male
Jonathan_Knight,male
Jaden_Michaels,female
Martin_Johnson,male
Neko_Case,female
Big_Shug,male
Priscilla_Ahn,female
Daniel_Decker,male
Bryan_Bassett,male
Alonza_Bevan,male
Thomas_Shaw,male
Jerry_Leger,male
Merle_Travis,male
Mikhail_Gulko,male
Antoine,male
Stevie_Wright,male
Tom_Hampton,male
Lil_Green,female
Jesse_Ed_Davis,male
Steve_Farmer,male
Willie_Nelson,male
Stedman_Pearson,male
"John_""Juke""_Logan",male
Jørn_Inge_Tunsberg,male
Sophie_McDonnell,female
Trife_Diesel,male
Ray_Sharpe,male
Green_Gartside,male
Shardé_Thomas,female
Gloria_Gaither,female
Regie_Hamm,male
Gunplay,male
Entrance,male
Watermelon_Slim,male
Dutch_Mason,male
Hollie_Steel,female
Wayne_Pride,male
SaRaha,female
Eartha,female
James_Lynch,male
Laura_Jane_Grace,female
Noel_Pagan,male
David_Bryson,male
Brianna_Lea_Pruett,female
Ivan_Doroschuk,male
Donnie_Steele,male
Oliver_Morgan,male
Bonnie_Davis,female
Curtis_Jones,male
Alan_Dale,male
Johnny_Young,male
Jon_Davison,male
Jessica_Dobson,female
Deborah_Allen,female
Trish_Thuy_Trang,female
Helen_Shapiro,female
David_Lee_Murphy,male
Sheila_E.,female
Bridgit_Mendler,female
James_Otto,male
Belinda_Chapple,female
Sandra_Oxenryd,female
Nat_Stuckey,male
Tracey_Lee,male
Doug_Parkinson,male
Florian_Magnus_Maier,male
Cecil_Otter,male
Hayes_Carll,male
Geir_Zahl,male
Martin_Hagfors,male
Kerrie_Biddell,female
Charlotte_Diamond,female
Hunterz,male
Johnny_Ortiz,male
Hanni_El_Khatib,male
Charlene,female
Kyle_Carey,female
Vianney,male
B._J._Cole,male
Bruno_Pelletier,male
MacKenzie_Porter,female
La_Lupe,female
Doug_Supernaw,male
Joey_Molland,male
Andrew_Brel,male
Canibus,male
Larry_Birdsong,male
Norma_Jean,female
Jack_Kilcoyne,male
David_Essex,male
Warren_Storm,male
Jaz-O,male
Kim_Nalley,female
Kevin_Barnes,male
Mikel_Erentxun,male
Robert_Paquette,male
Bernie_Marsden,male
Sabicas,male
Showyousuck,male
Barry_Finnerty,male
Robert_Hart,male
Buddy_Knox,male
Adam_Schlesinger,male
Michael_O'Mara,male
Dave_McCabe,male
Cheyenne_Marie_Mize,female
Elise_Testone,female
Bobby_Womack,male
Fam-Lay,male
Billy_McIsaac,male
Jeff_Cook,male
Michael_Jagmin,male
Ronnie_McDowell,male
Billy_Bass_Nelson,male
Molly_Burch,female
Lauren_Platt,female
Leroy_Van_Dyke,male
Sam_Bush,male
Jani_Lane,male
Cindi_Cain,female
Daryle_Singletary,male
Paul_Westerberg,male
Chris_Squire,male
Hélène_Martin,female
Brett_James,male
Brett_Young,male
Ashley_Campbell,female
Ericson_Alexander_Molano,male
Gabrielle_Aplin,female
Anna_Sentina,female
Pat_Kirtley,male
Tommy_Brandt,male
Mike_Bloomfield,male
Terri_Bjerre,female
Andy_Kim,male
Eduardo_Rodríguez_Rodway,male
Mance_Lipscomb,male
Darren_Hayes,male
John_Arthur_Martinez,male
Maria_Azevedo,female
Jeff_Timmons,male
Megan_Slankard,female
Howard_Alden,male
Rivers_Cuomo,male
Larry_Blackmon,male
Peewee_Longway,male
Evie,female
Claus_Lessmann,male
Chris_Hersch,male
Matt_Mason,male
Christopher_Martin,male
Margaret_Becker,female
Ernie_Freeman,male
Merz,male
Phranc,female
Keith_Martin,male
Tek,male
Butch_Hancock,male
Buddy_Liles,male
Ryan_Tyler,female
Eddie_Vedder,male
Mark_Stein,male
Paul_Baloff,male
Suzi_Analogue,female
Jorge_Cafrune,male
Sharon_Knight,female
Pitty,female
J._Cole,male
Paloma_Faith,female
Autumn_Rowe,female
Richard_Barone,male
Jim_Owen,male
Gary_McSpadden,male
Nigel_Clark,male
Dave_Sharp,male
Scott_Hutchison,male
Linnea_Henriksson,female
Olly_Alexander,male
Haywoode,female
Bonnie_Lee,female
Paul_Staveley_O'Duffy,male
Mark_Volman,male
Sam_Williams,male
Tulisa,female
Felice_Taylor,female
Chad_Ackerman,male
Jonny_Lang,male
Anson_Funderburgh,male
Vikki_Carr,female
Andrew_Eldritch,male
Jimmy_Ruffin,male
Harvey_Mandel,male
Jackson_Harris,male
Ninezero,male
Jade_and_Sarsaparilla,female
Paula_Kelley,female
Chris_Wyse,male
Little_Simz,female
Ali_Brustofski,female
Marco_Marinangeli,male
El_Viejín,male
Celin_Romero,male
Kirk_Knight,male
Howard_Donald,male
Dave_Steel,male
Juicy_J,male
Mario_Millo,male
Black_Cobain,male
Peter_Knight,male
Colonel_Reyel,male
Tommy_Karevik,male
Samantha_Scarlette,female
Eric_Avery,male
Caleigh_Peters,female
Caitlin_Cary,female
Vicci_Martinez,female
Brewer_&_Shipley,male
Bob_Markley,male
Rob_Beckley,male
Mike_Pender,male
Joya,female
Johnny_Rawls,male
Julie_Rogers,female
Émily_Bégin,female
Jonathan_Edwards,male
Will_Downing,male
Adam_Lambert,male
Corey_Hart,male
Nina_Gordon,female
Adam_Shoenfeld,male
Booker_T._Laury,male
Jane_Saunders,female
Limahl,male
Kenny_Wayne_Shepherd,male
Jessi_Colter,female
Olivia_Holt,female
Chris_Eldridge,male
J._Frank_Wilson,male
Ty_Segall,male
Lil_Reese,male
Halie_Loren,female
Madeline_Bell,female
Jerry_Dixon,male
Jeff_Keith,male
Andrew_Wood,male
Fher_Olvera,male
Goree_Carter,male
Donna_Hightower,female
James_DeBarge,male
Bobby_Charles,male
JT_Hodges,male
Dave_Rowbotham,male
Nakia,male
Sohn,male
John_Rostill,male
Mark_Mothersbaugh,male
Irfan_Makki,male
"Oscar_""Buddy""_Woods",male
Rosie_Nix_Adams,female
Marilyn_Manson,male
Mario_Escudero,male
John_Butler,male
Baiyu,female
Paula_DeAnda,female
C-Rayz_Walz,male
Mystikal,male
Amelia_Fletcher,female
Chris_Sharp,male
Johnny_Richter,male
William_Reid,male
Susan_Tedeschi,female
Julian_Velard,male
Chris_Clark,female
Hot_Rod,male
Steve_Davy,male
Ernie_Ball,male
Marcus_Collins,male
Tommy_Page,male
Hazza,male
Annabella_Lwin,female
Fritz_McIntyre,male
Kim_Taylor,female
"Juan_Gómez_""Chicuelo""",male
Siobhan_Fahey,female
John_Sines_Jr.,male
Denis_Bélanger,male
Penny_Jay,female
Mimi_Werner,female
Ruthie_Morris,female
David_Miner,male
"Johnny_""Guitar""_Watson",male
Britt_Burton,female
Robin_Scott,male
Paul_Wilson,male
Victoria_Williams,female
A._P._Carter,male
Naomi,female
Sia,female
Billy_Gilman,male
Eric_Dill,male
Sunny_Gale,female
Paulette_Carlson,female
Mandi_Perkins,female
Mike_McKenna,male
Young_Bleed,male
Alan_Spenner,male
Kris_Thomas,male
Daveed_Diggs,male
Ruth_Radelet,female
Joel_Kroeker,male
Butterscotch,female
Antonia_Vai,female
George_Hamilton_IV,male
Curtiss_King,male
Mandy_Moore,female
Massari,male
Linda_Lewis,female
David_Starobin,male
Leah_Kauffman,female
Janis_Siegel,female
Timo_Blunck,male
Joey_McIntyre,male
Aidan_Knight,male
Rick_Astley,male
Rick_Kemp,male
Propaganda,male
Milosh,male
Leela_James,female
YoungBloodZ,male
Jessica_Delfino,female
Sahlene,female
Skillz,male
Mary_Lambert,female
PJ_Harvey,female
Don_Charles,male
Dennis_Provisor,male
Daisha_McBride,female
Natalie_Browne,female
Tchavolo_Schmitt,male
Hank_Williams_Jr.,male
Antonio_Flores,male
Johnny_Christ,male
Sonyae_Elise,female
Rory_Macdonald,male
Murray_Lightburn,male
David_Gilmour,male
Russell_Mael,male
Jamaaladeen_Tacuma,male
Guy_Mardel,male
Bill_Gaither,male
Lloyd_Price,male
Hi-Yo_Silver!,male
Anne_E._DeChant,female
Danny_Gans,male
Volker_Kriegel,male
Lynda_Stipe,female
Shyheim,male
Alissa_White-Gluz,female
Rich_Robinson,male
Jon_Anderson,male
Eric_Richter,male
Ray_Ellington,male
Vera_Lynn,female
Brandon_Thomas,male
Olivier_Mellano,male
Skip_Battin,male
Keith_Strickland,male
"Johnny_""Country""_Mathis",male
Faron_Young,male
Molly_Johnson,female
Alex_Lacasse,male
Young_Roddy,male
Nélson_Jacobina,male
Jim_Babjak,male
Joe_Gooch,male
Backwards_Sam_Firk,male
Ireen_Sheer,female
Ray_Alder,male
Bill_DeArango,male
Annisteen_Allen,female
Freddie_Gorman,male
Orville_Couch,male
Regina_Zernay_Roberts,female
Hannah_Welton,female
Kaz_James,male
Shaun_Cassidy,male
Ethan_Luck,male
Soldat_Jahman,male
Monte_Montgomery,male
Chuck_Mosley,male
Damon_Harris,male
Todd_Nichols,male
Eddie_Lang,male
Carla_Cook,female
Bucky_Pizzarelli,male
Niagara,female
Steven_Malcolmson,male
Phil_Demmel,male
Peter_Tork,male
J_Rice,male
O'Landa_Draper,male
Frank_Watkins,male
Gennady_Kim,male
John_Barry,male
Marcin_Bors,male
Robert_Nighthawk,male
Pamela_Spence,female
Anne_Marie_Cyr,female
Jimmy_Velvit,male
Ben_Gibbard,male
Brooke_Allison,female
Kathi_Wilcox,female
Georgie_Fame,male
Allan_Clarke,male
Dave_Dederer,male
William_Anderson,male
Alexis_S.F._Marshall,male
Veronique_Chevalier,female
El_Da_Sensei,male
Grieves,male
Krister_Linder,male
Terry_Britten,male
Charles_Trenet,male
Melle_Mel,male
Kevin_Ayers,male
Ziggy_Marley,male
Alice_Bag,female
Tom_Fletcher,male
Johnny_Perrin,male
Allison_Paige,female
Christer_Sjögren,male
Su_Cruickshank,female
Minnah_Karlsson,female
Barbara_Fairchild,female
Arlissa,female
Erma_Franklin,female
Andy_Bell,male
Clare_Dunn,female
Aaron_Hall,male
Jordan_Raycroft,male
9th_Prince,male
Bobby_Andonov,male
Kele_Le_Roc,female
Julianna_Zobrist,female
Madigan_Shive,female
Stompin'_Tom_Connors,male
Galo_Ochoa,male
Luxxury,male
Gillian_Gilbert,female
Jon_Butcher,male
Amos_Lee,male
Petra_Marklund,female
Gerry_Boulet,male
Rachel_Marley,female
Joe_Schermie,male
Sophie_Monk,female
Martin_O'Malley,male
Criss_Oliva,male
Lady_June,female
Ed_Sheeran,male
Sara_Dallin,female
Mr._Endo_G,male
User:Scberry/Lilly_Hiatt,female
Brandon_Saller,male
John_Schlitt,male
David_Kersh,male
Suzi_Gardner,female
Jax,female
Maiysha,female
Connie_Francis,female
Ashley_Roberts,female
Håvard_Jørgensen,male
Lee_Ryan,male
Alex_Vega,male
Savannah_Churchill,female
Michael_Ray,male
Manuel_Galbán,male
Victor_Krummenacher,male
John_Idan,male
John_Rocca,male
John_York,male
Anaïs_Delva,female
Buddy_Brown,male
Chris_Duarte,male
Carl_Broemel,male
Alec_Seward,male
Ty_Dolla_Sign,male
Shannon_Brown,female
Pastor_Troy,male
Jade_Trini_Goring,female
Phil_Gammage,male
Barb_Jungr,female
JAE_E,male
Knut_Magne_Valle,male
Adam_Cohen,male
Chris_Mann,male
Ken_Albers,male
Kathy_McCord,female
Anita_Kerr,female
Gerald_Wolfe,male
Brian_Tarquin,male
Robin_Goldwasser,female
Problem,male
Rivulets,male
Blake_Lewis,male
Colin_Linden,male
Hillary_Lindsey,female
Mary_Black,female
Charlie_Harper,male
Bob_Livingston,male
Bill_Flagg,male
Mat_Bastard,male
Russell_DaShiell,male
Karen_Lee_Batten,female
Gina_Glocksen,female
B._B._Gabor,male
Lucille_Starr,female
Mo_Pitney,male
Demi_Lovato,female
Neal_McCoy,male
Dave_Hlubek,male
Shana_Cleveland,female
Eddy_Grant,male
Jeph_Howard,male
Jim_Allchin,male
Lee_Brennan,male
Jimmy_Harnen,male
Peter_Minack,male
DYLN,female
Stuart_Hamm,male
Grace,female
Amanda_Overmyer,female
Brandy_Clark,female
Mick_Jagger,male
Dierks_Bentley,male
Paul_Tobias,male
Robert_Levon_Been,male
Eduardo_Falú,male
Christian_Giesler,male
Ryan_Beatty,male
Dara_Tucker,female
ASAP_Rocky,male
Natasha_Alexandra,female
Daryl_Coley,male
Billie_Holiday,female
Mia_Clarke,female
Tab_Benoit,male
Donny_Osmond,male
Natalie_Warner,female
Trevor_Burton,male
Ol'_Dirty_Bastard,male
Gabriel_Teodros,male
Leigh_Stephens,male
Johnny_Tillotson,male
Marek_Jackowski,male
Frank_Navetta,male
Amy_Malkoff,female
Rebecca_Simonsson,female
Gashi,male
Barbara_Gaskin,female
Louise_Redknapp,female
Rocko,male
Mary_Gauthier,female
Jim_Noir,male
Mikael_Rickfors,male
Sweet_Baby_J'ai,female
Victoria_Duffield,female
Wade_Hemsworth,male
Max_Boyce,male
Atahualpa_Yupanqui,male
Ruste_Juxx,male
Andre_Ethier,male
Mashonda,female
Jesse_Rae,male
Erinn_Swan,female
Margaret_Durante,female
Taebin,male
Jacqueline_Emerson,female
Von_LMO,male
Gary_Lawyer,male
Boogie_Bill_Webb,male
Meg_Baird,female
Cledus_Maggard_&_the_Citizen's_Band,male
Owl_Eyes,female
Kate_Campbell,female
Dawn_Landes,female
Louisiana_Red,male
T-Wayne,male
Fruitbat,male
Bonnie_Tyler,female
Wade_Morissette,male
Jimmy_Vivino,male
Roman_GianArthur,male
Prince_Royce,male
Johnny_Wakelin,male
Matt_Hammitt,male
Simon_Nicol,male
Stu_Block,male
Will_Heard,male
Ned_Evett,male
Jeff_Ament,male
Sérgio_Assad,male
John_Denver,male
Jeanette_Jurado,female
David_Choi,male
Luke_Haines,male
Wendy_Woo,female
Justin_Utley,male
Susheela_Raman,female
